gene_id	gene_name	rep1_0	rep1_3	rep1_9	rep1_24	rep2_0	rep2_3	rep2_9	rep2_24	rep3_0	rep3_3	rep3_9	rep3_24
BAB75605	alr3906	55.052174	131.584702	221.826172	296.091125	53.851299	167.082886	213.13028	223.1073	71.767639	167.676193	207.011215	257.955505
BAB75606	alr3907	54.850239	90.207108	118.866943	137.830765	65.528229	58.443871	87.865334	115.06086	49.796532	87.823952	97.767387	137.096207
BAB75607	all3908	36.168919	13.529857	7.600425	32.691338	41.808155	9.201904	24.548321	28.352329	10.285	3.595382	10.584008	26.426643
BAB75608	all3909	1013.970398	208.529465	141.486115	219.685226	958.986877	162.100037	216.467728	214.984879	776.621582	143.830521	248.718109	190.604202
BAB75609	alr3910	52.1786	38.203617	29.441336	34.198631	61.40704	40.19804	40.16032	15.939941	45.884972	38.509464	23.885323	30.416897
BAB75610	alr3911	32.249672	18.395792	8.524573	13.736425	29.237091	8.311344	16.957155	9.693276	20.238794	8.91887	7.424469	18.000841
BAB75611	alr3912	24.564432	22.67075	12.247684	19.992601	21.865326	11.645346	19.350357	12.132291	12.625698	11.752414	12.243174	18.836487
BAB75612	all3913	137.867798	126.900406	115.849152	124.274254	108.014633	107.831841	129.25322	74.725121	119.418694	90.360321	146.318466	112.21019
BAB75613	all3914	118.013771	140.004745	79.266525	95.838898	126.202263	99.110977	112.031647	81.590645	84.169395	96.705658	124.282021	83.250465
BAB75614	alr3915	29.954847	39.61544	60.313515	34.180332	33.639889	62.431732	39.009769	37.295193	32.431759	55.288963	45.591148	48.851448
BAB75615	all3916	36.08939	44.610451	22.610138	30.332397	49.501671	29.881184	31.616184	23.50469	62.012508	47.457493	33.157372	34.92828
BAB75616	alr3917	37.335697	29.37656	38.06311	21.314266	32.980354	31.822058	28.174898	19.622965	24.188107	28.96236	32.718197	25.793192
BAB75617	all3918	51.81007	41.0956	25.354342	18.922949	53.34024	28.744556	32.589249	18.994043	49.757671	41.634888	18.805349	29.349442
BAB75618	alr3919	20.971413	31.431335	17.362118	15.111799	22.391453	28.444487	24.835011	15.998518	14.068954	31.643953	18.568438	21.868317
BAB75619	alr3920	37.072693	38.093033	28.964184	51.29678	41.669731	40.0597	48.111546	63.502056	25.469521	42.883274	35.139271	75.778976
BAB75620	alr3921	113.668579	101.238831	55.047699	87.912117	107.957649	57.557632	69.485855	108.588837	91.695557	41.450108	65.375504	115.466492
BAB75621	all3922	158.155533	148.2164	128.412903	116.34079	148.289703	101.764023	140.78952	117.122658	169.218369	105.799286	209.759186	131.778809
BAB75622	asl3923	280.558411	182.044113	34.123051	286.003021	215.395523	37.834988	425.742859	143.172607	35.917641	57.861092	66.623787	90.675148
BAB75623	all3924	22.693611	8.405657	9.170505	7.931442	18.56827	11.404872	8.257144	8.018373	22.960049	6.516022	16.296259	22.702877
BAB75624	alr3925	26.398819	7.407559	3.202548	6.807551	35.465263	7.324052	8.046555	4.702332	17.286875	9.140718	5.722848	10.247251
BAB75625	alr3926	68.391228	31.384466	6.803201	8.788143	69.241478	21.434084	23.710468	12.442914	15.628488	30.114408	11.156054	12.30785
BAB75626	all3927	23.739075	9.268796	1.829957	2.122033	22.516146	5.569057	5.767541	1.613489	17.62579	4.716358	2.141634	4.116233
BAB75627	asl3928	109.448868	61.478409	38.101139	30.355272	93.980965	55.630562	63.219494	31.202766	89.545486	52.921177	21.962332	19.184299
BAB75628	asl3929	22.871794	17.161362	7.262418	7.050849	24.356602	26.750633	17.330132	4.706821	27.399683	12.505687	0	6.051137
BAB75629	alr3930	16.354805	9.415616	3.14529	5.12209	12.51519	11.961716	10.320404	4.665076	8.012052	8.569569	0	7.383494
BAB75630	alr3931	136.645844	67.431686	35.457596	83.034714	144.223038	40.889416	128.239578	52.270756	69.904068	36.812767	20.243664	62.927807
BAB75631	alr3932	23.563318	32.262798	20.949854	13.306553	45.741928	22.268976	29.891027	15.745672	24.123446	37.566826	22.937824	23.09877
BAB75632	all3933	41.630844	31.932018	33.122715	57.703575	42.018227	27.811684	51.567833	64.798805	33.53854	21.137545	59.724018	78.934456
BAB75633	alr3934	25.941471	42.552288	73.056152	52.410698	25.973171	82.492157	44.002304	38.515392	50.349464	85.453369	224.473267	69.667244
BAB75634	asr3935	906.941589	314.170013	108.691032	114.977699	1080.547729	288.33606	203.266159	62.21381	2414.532715	338.126282	170.297592	58.356373
BAB75635		479.797638	190.940475	273.14093	87.041504	502.93988	272.834564	134.313034	90.020866	633.128479	196.602875	261.16333	124.701332
BAB75636	alr3937	37.663906	15.392478	10.158131	14.133119	41.197601	10.042895	22.408764	18.480968	20.534431	7.098991	4.560206	15.224488
BAB75637	alr3938	57.961243	33.234089	24.950794	18.93829	61.267273	38.605396	36.234741	16.49276	38.29097	47.936394	24.046009	28.524235
BAB75638	all3939	175.023941	107.18634	76.138573	72.217461	179.686188	105.566154	102.300812	56.814728	147.656265	103.783836	58.259579	60.382576
BAB75639	all3940	373.80246	204.850525	93.855347	142.133392	402.403442	86.638626	231.536865	154.160446	183.457626	76.029289	42.774189	108.06144
BAB75640	all3941	330.92627	216.460754	138.58876	82.049438	382.595398	234.454849	226.97345	104.886688	425.739288	240.903885	35.895912	130.012772
BAB75641	all3942	54.202015	30.093487	23.826511	25.414633	61.233986	23.509289	28.528175	18.832472	20.36544	32.258842	12.450503	34.294247
BAB75642	alr3943	285.26123	127.072777	221.530838	133.962341	427.399384	188.008392	125.924446	78.558998	280.074585	193.12886	360.877075	203.894775
BAB75643	alr3944	168.587875	45.146317	26.867861	81.913246	211.773575	64.861931	105.751205	43.803761	182.188507	30.842764	26.177244	29.464144
BAB75644		31.13899	8.770659	0.299182	9.198413	39.717415	1.706849	14.558244	4.340613	8.122532	3.840502	1.315867	9.007059
BAB75645	alr3946	9.405991	2.387643	5.848765	7.316398	18.897675	3.578925	10.392957	14.721646	0.833176	3.190267	11.566415	24.536362
BAB75646		224.501892	92.375504	214.436081	274.657837	284.228821	157.80188	155.961655	161.294647	284.308258	178.705383	291.92807	414.491669
BAB75647		134.422409	66.157776	93.286362	130.827087	180.550354	60.909367	81.870995	189.135376	161.85791	54.832256	129.498505	247.716721
BAB75648		95.071419	30.383204	60.831196	62.378418	117.737846	79.25634	51.274448	75.014877	77.669968	54.261036	72.779243	56.632145
BAB75649	alr3950	192.429077	154.831741	123.518532	105.447952	205.857925	158.356323	142.078522	128.914627	211.557388	189.792252	128.496109	92.409241
BAB75650	all3951	24.614229	51.247311	62.153408	116.001389	37.372875	71.495949	79.780128	74.568932	35.201466	63.795124	133.264053	112.586563
BAB75651	alr3952	462.917206	528.291687	960.833313	1973.28833	504.695862	499.236664	1832.67688	2959.956787	316.783203	457.580017	518.260193	1074.610107
BAB75652	all3953	214.911835	110.083916	115.916061	132.091843	207.766159	92.287346	148.357834	141.892899	148.775955	84.574211	77.668198	103.51033
BAB75653	alr3954	76.479843	51.856518	44.168072	46.667389	63.714577	59.98452	60.30685	49.341324	53.462769	36.337746	38.259899	47.658047
BAB75654	alr3955	909.095703	1004.272644	787.560547	509.513794	961.279968	913.036499	688.156372	532.943604	954.837341	888.746704	984.431824	722.199951
BAB75655		920.737061	386.692657	382.353424	600.885559	839.959656	289.701294	555.491333	409.789948	540.807434	293.20813	688.834351	319.040588
BAB75656	alr3957	294.793091	93.8181	65.613121	60.162411	323.662781	69.007942	97.518829	78.186462	155.004272	60.125347	66.749451	63.272064
BAB75657	alr3958	342.303955	258.524994	138.231705	560.620239	337.168701	301.742645	489.725342	253.535706	250.068512	272.466064	306.167267	286.347626
BAB75658	alr3959	9.245188	8.418615	1.453214	10.377544	16.20142	1.668481	11.438207	10.684463	0.57901	3.797051	4.643205	12.383941
BAB75659	asr3960	83.946556	49.016769	48.096413	47.117626	74.383339	17.678877	46.606007	50.853577	43.216496	7.399822	44.654514	83.557945
BAB75660	asr3961	70.191483	10.138659	7.097528	37.185478	73.963486	16.505377	30.559544	43.320435	12.03884	13.490308	33.699116	38.634037
BAB75661	all3962	51.596146	15.873785	16.700054	20.964161	37.778576	18.941122	31.054949	10.259912	48.30777	19.611305	46.392239	19.620123
BAB75662	all3963	49.934422	10.846876	11.932703	21.081274	41.197319	22.117786	18.215504	23.860529	38.673092	20.292257	3.623852	23.943871
BAB75663	all3964	343.614685	143.248291	138.941422	97.357719	355.017578	163.400772	114.063278	98.394989	451.592834	142.986862	179.968857	90.295303
BAB75664	alr3965	12.786479	14.351312	11.745848	15.130593	14.708919	14.054189	13.882748	7.555198	8.607484	22.199451	5.536203	10.011704
BAB75665	asl3966	27.490183	33.175827	11.642832	23.152681	23.382341	13.900918	23.949863	25.889614	14.522614	3.304677	1.984011	45.224659
BAB75666	all3967	6.541152	9.557515	19.123053	17.894299	9.372014	15.892179	19.890375	15.995788	2.775228	16.213308	9.271373	39.024845
BAB75667	alr3968	158.059326	266.837158	233.43602	788.46991	159.260223	98.056656	662.533142	1103.192383	84.237808	121.034088	216.125107	845.25531
BAB75668	all3969	1027.912842	645.402039	703.515259	1786.158936	955.738647	328.675293	1553.370361	1029.54248	571.251099	338.653717	1350.615845	1072.275757
BAB75669		105.563896	37.321541	64.860558	132.64682	82.122902	44.622986	115.509827	143.157303	73.901558	31.986479	88.55307	145.16301
BAB75670	all3971	276.944153	180.309555	256.074036	641.216125	228.965439	113.604843	499.713135	505.738861	132.752899	130.870468	471.331329	535.992676
BAB75671	all3972	72.886093	73.03051	84.36853	128.506012	85.821167	49.012009	98.422821	192.211945	50.534412	44.131794	90.068947	180.433945
BAB75672	asl3973	76.673195	36.245518	111.450592	109.290344	51.867085	63.928776	94.28466	76.616318	23.773287	44.466599	120.566734	104.970009
BAB75673	asl3974	6.8393	14.805911	5.687589	9.700497	8.84923	3.265044	5.581893	2.624281	14.852262	14.993567	12.276578	10.986957
BAB75674	all3975	3.205001	1.334267	0.715071	1.780166	4.051571	1.492061	1.202041	0.528157	3.499539	2.171592	0	1.135681
BAB75675	all3976	125.890579	64.197632	44.666386	48.262569	141.475449	53.438072	51.354137	47.648964	145.132431	68.766663	94.775795	105.245033
BAB75676	all3977	169.946625	135.272385	76.445839	151.421982	176.889374	168.424728	137.792404	124.124069	165.264771	185.352005	182.037445	148.96344
BAB75677	asl3978	38.732365	57.754704	22.830891	30.927116	37.506111	47.86705	37.34684	12.980371	9.007602	36.692516	62.822292	23.257223
BAB75678		334.390076	184.159317	49.774834	279.954224	386.8974	138.649399	426.66864	36.715378	98.943642	150.101471	117.233276	102.408913
BAB75679	alr3980	675.542908	670.095215	143.044083	161.795547	802.736328	493.721802	359.182953	274.13382	275.312836	588.25116	268.153656	145.237366
BAB75680	asl3981	5624.591309	9340.480469	12087.152344	7090.330078	6645.758301	14371.307617	6539.959961	6109.308594	10302.56543	11347.953125	8754.84668	4611.856445
BAB75681	alr3982	59.431976	69.699493	104.976532	201.08136	61.535156	91.799232	120.064896	164.932556	69.308769	89.068436	181.459427	145.559631
BAB75682	all3983	75.942627	113.993042	149.984085	646.120361	70.487373	114.623894	316.331757	785.631348	27.625509	124.351624	220.077332	728.977539
BAB75683	all3984	397.234131	518.571411	500.154663	2815.73291	404.391937	276.528503	1332.029175	2315.227051	230.700043	226.014679	447.832703	1228.394165
BAB75684	all3985	102.135025	73.760712	135.967102	92.710472	89.101967	163.650192	78.886238	80.26989	146.87114	229.544556	228.805161	121.069527
BAB75685	all3986	189.64537	215.119125	257.975983	482.39566	202.944046	164.885803	310.443024	395.547272	170.688232	170.344696	389.104492	292.638367
BAB75686	all3987	55.546562	25.857143	11.638809	28.498821	45.926529	20.167566	33.769394	26.677071	6.847211	28.895153	29.406769	33.83614
BAB75687	alr3988	102.967331	33.311588	35.692329	37.216858	113.166809	38.030998	57.730766	37.040146	90.650391	47.433342	39.486172	61.555923
BAB75688	all3989	56.243847	22.803387	29.699903	50.113571	57.679958	23.229858	40.071987	52.024433	27.890413	20.149416	46.166805	68.307945
BAB75689	alr3990	25.048981	11.318722	13.506267	17.301071	32.222786	10.991524	23.414415	6.045653	16.185852	4.09616	21.231298	13.234307
BAB75690	all3991	77.40802	29.693462	12.584191	28.298229	71.313026	24.83342	30.471714	48.677731	30.759634	47.078533	17.35388	17.94029
BAB75691	asr3992	412.4086	288.841797	317.455963	346.876831	426.065979	246.950607	355.281921	285.517303	426.980103	288.715027	352.897888	282.121185
BAB75692	alr3993	133.843491	116.288948	109.564934	121.125938	136.227692	83.507698	111.098701	186.780289	75.091034	102.966713	142.03067	135.144562
BAB75693	alr3994	207.651245	157.477646	166.11705	286.674561	190.195633	115.298363	297.259369	314.771332	101.540756	96.169327	166.850327	212.030746
BAB75694	alr3995	136.587082	74.545227	79.396431	200.374969	140.184402	66.667839	149.372894	220.181747	80.052887	64.712273	103.835724	142.442841
BAB75695	alr3996	92.57769	26.600878	21.36425	20.960814	92.582748	55.733143	25.643824	20.860817	106.988457	46.513138	34.258511	21.248123
BAB75696	alr3997	535.023804	26.237978	30.033394	52.079224	633.520325	32.940418	38.719681	54.636261	241.631042	43.488293	46.665764	45.301262
BAB75697	asl3998	348.002563	1.295447	0	2.22517	329.247009	4.04903	2.605601	0	78.492859	0	0	1.40391
BAB75698	all3999	642.201233	2.121767	1.38589	1.455498	679.07428	0	1.85185	2.788111	81.969185	2.732016	0	5.328569
BAB75699	all4000	3953.51416	52.171875	11.533737	27.810413	3984.411377	57.469349	21.719267	14.90258	1625.000366	60.868866	6.140249	39.01712
BAB75700	all4001	9638.34668	112.828674	22.373917	18.426067	9605.824219	102.887169	75.671181	19.297451	2428.467529	126.062462	2.050315	19.573009
BAB75701	all4002	3869.528809	148.224075	103.755501	80.972572	3861.888184	159.487701	151.339188	85.385422	1424.65332	146.786911	5.705843	58.17643
BAB75702	all4003	3373.647461	184.504166	136.388977	205.690033	3072.044678	178.354935	328.827057	159.056183	976.102173	194.534195	8.649255	79.90741
BAB75703	asr4004	23.048697	6.805411	6.961187	12.245797	29.632523	1.863842	6.755838	15.733262	2.418127	0	12.473144	20.064213
BAB75704	alr4005	81.25074	34.605507	46.469559	58.951385	80.13739	32.891457	41.761395	52.843224	66.857735	33.014839	45.123112	63.664974
BAB75705	all4006	77.75708	35.515873	39.130589	117.723984	79.428284	28.235012	69.09021	79.493652	46.387962	21.975145	56.140629	82.377007
BAB75706	alr4007	11.915044	4.884418	11.1232	12.489205	15.603074	11.352429	15.819812	13.588863	14.110997	13.109943	14.21823	18.109365
BAB75707	all4008	189.228806	53.865513	52.854954	75.681259	171.46759	71.594475	62.124825	85.215355	275.025818	72.594971	279.441406	154.594574
BAB75708	alr4009	99.185844	83.534393	39.722267	48.408794	80.472389	46.866844	66.572189	52.190739	49.782864	47.026901	53.085251	50.017117
BAB75709	alr4010	32.058037	22.574173	8.858105	24.698055	22.850761	14.094285	19.812828	15.503154	9.511853	11.504651	21.163406	18.391804
BAB75710	alr4011	21.632288	11.653102	10.018006	24.742916	23.785814	6.735506	17.485003	21.044237	7.975387	5.629615	10.954766	26.481564
BAB75711	all4012	181.179474	79.597481	194.587219	112.525772	198.33313	150.949112	98.007011	103.038933	252.109909	149.371201	211.243103	144.160416
BAB75712	all4013	193.734192	42.830925	24.82686	42.415894	233.591293	28.473045	45.485653	36.128544	166.743912	28.381805	30.739796	75.290871
BAB75713	asl4014	290.081635	240.154312	74.174271	85.765694	394.001862	207.396454	192.732468	77.979202	120.275665	221.468292	60.188526	134.008118
BAB75714	alr4015	88.305923	54.613602	73.959846	75.151543	92.091972	78.996155	83.394981	54.658722	69.256279	65.647591	34.530338	102.869316
BAB75715	alr4016	247.754837	76.226746	70.421669	83.891815	195.888596	51.669617	71.927643	85.229073	122.719368	62.521	146.998413	93.293022
BAB75716	alr4017	202.42485	36.2239	35.955093	37.317879	206.333588	31.962063	38.976692	50.120426	144.23671	31.57303	69.495834	79.736923
BAB75717		206.318756	56.771645	46.927528	56.004971	197.763367	53.883617	65.873215	74.978455	133.265091	51.729221	57.751545	61.0672
BAB75718	all4019	222.372238	143.022614	199.072556	241.050262	236.36673	154.102478	225.405975	214.410751	210.05899	158.360153	180.554764	180.734406
BAB75719	all4020	249.998459	101.457291	140.637802	147.909409	241.997299	147.088043	135.191772	178.785202	196.78035	146.814697	185.527695	124.763741
BAB75720	all4021	156.499069	56.894527	34.092278	32.863113	161.541046	54.022614	69.711639	62.098495	79.12989	54.794159	41.732071	31.995695
BAB75721	asl4022	1684.535645	1271.144531	950.519592	817.627197	2325.505127	1098.894043	1087.403809	1474.405151	1155.916504	1140.478516	792.368286	582.993225
BAB75722	all4023	39.087711	11.435968	18.816393	16.552467	44.597439	16.011002	16.297581	16.032915	37.237659	6.764328	15.484448	33.409157
BAB75723	all4024	57.893723	25.492338	21.23613	30.984512	57.28566	22.152891	31.106897	22.000048	46.021042	30.767244	35.586494	35.6922
BAB75724	all4025	2.009695	1.090566	0.373674	4.926313	1.298947	1.108541	2.041989	3.106583	1.011109	0	0.884974	12.584358
BAB75725	all4026	3.011312	5.984346	7.648009	13.685917	3.888458	5.780533	7.289858	12.784257	2.954013	4.045922	8.596442	35.011311
BAB75726	alr4027	15.733871	12.81893	8.919147	10.606207	16.278635	35.666748	9.575429	8.815383	16.218687	28.564367	2.564502	16.585613
BAB75727	alr4028	3.939766	4.539822	1.538517	4.463488	5.860406	2.806133	1.08816	4.188488	2.331193	2.017483	2.472368	17.406193
BAB75728	alr4029	8.536392	8.336073	3.19548	7.08835	6.558753	9.288923	6.659995	3.405228	8.400697	11.187153	4.485526	16.997847
BAB75729	alr4030	32.998737	31.633404	25.174171	12.890951	29.567017	42.492188	23.848452	9.199853	92.39016	39.470776	36.703186	35.921726
BAB75730	alr4031	10.460792	6.647732	11.474019	14.150222	13.401052	3.279367	7.575895	4.430756	13.535322	6.208914	12.210373	25.16284
BAB75731	alr4032	9.591727	17.164034	9.50704	28.646969	10.719769	3.85755	26.210346	20.906532	2.935779	16.71665	9.76902	39.440056
BAB75732	alr4033	11.827328	10.327269	7.270153	29.83427	11.988378	6.628116	17.331272	29.263592	2.632314	9.423907	6.493764	35.741608
BAB75733	asl4034	290.071045	388.513031	465.474304	652.116699	261.971405	276.623474	652.076233	643.479492	187.079376	345.204498	408.448578	420.42276
BAB75734	all4035	200.554352	38.865604	35.027016	50.594677	194.893158	39.40799	47.971264	67.553886	200.907516	37.859055	63.701809	55.38868
BAB75735	alr4036	67.184074	105.816399	62.862938	135.306915	63.095203	46.464325	118.216789	122.386604	41.252151	61.053425	85.329697	120.153481
BAB75736	all4037	179.139191	353.202881	291.993927	638.321777	180.916214	228.939789	493.073364	461.144012	123.973663	281.215179	299.272156	474.021301
BAB75737	all4038	51.281891	195.008392	88.676208	104.135956	60.674046	221.95076	169.866425	106.07708	23.798193	191.663422	36.699924	119.6819
BAB75738	asl4039	8.025687	1.247669	1.901252	2.447615	8.544804	2.634938	2.490959	0	0	0	0	1.860107
BAB75739	all4040	11.497763	8.305149	4.666742	7.029347	24.152323	7.541793	10.880966	5.297608	5.792895	10.880286	5.101784	10.592819
BAB75740	all4041	69.840347	45.999165	22.329174	61.970718	83.164833	29.568409	112.122047	23.456984	9.499694	13.117862	10.741197	23.595482
BAB75741	all4042	47.635136	19.634459	12.91048	11.33589	43.404327	19.893005	18.158134	13.985401	33.791836	17.461958	24.627499	21.901127
BAB75742	alr4043	101.926613	16.498661	14.639658	37.253777	97.261658	34.784977	38.957882	5.915255	70.320618	46.238998	20.650766	28.766996
BAB75743	alr4044	165.09285	177.190079	331.714905	673.09613	104.77079	125.614342	320.123016	639.529297	129.750946	136.169571	509.904877	644.423584
BAB75744	alr4045	91.390198	70.336159	112.981194	239.276215	82.551872	50.136669	141.537109	274.12384	49.606926	40.97086	145.32222	285.071259
BAB75745	alr4046	18.738014	8.473762	14.209762	26.016491	13.560126	5.390004	18.503838	34.68206	11.391658	3.481434	20.020594	49.949932
BAB75746	asl4047	20.198471	21.709215	13.410179	35.962502	25.102562	24.420639	24.218159	9.200105	34.623337	3.248228	15.635227	52.808064
BAB75747	asr4048	29.673897	34.87088	47.880291	57.863716	29.888142	31.41827	42.639744	40.520512	43.750679	26.256292	20.597952	140.282837
BAB75748	all4049	12.485157	14.170856	21.975573	80.073143	14.900444	14.933492	30.211897	102.779984	5.874947	14.355648	30.243244	331.600067
BAB75749	all4050	12.725977	12.479172	38.420464	193.909393	24.659397	27.829351	55.194839	357.94632	15.247537	16.019121	83.412666	821.288818
BAB75750	all4051	7.840161	5.363393	23.644951	44.274712	15.063851	8.673188	26.391342	46.978016	13.484862	10.31566	62.576088	96.570053
BAB75751	all4052	3.558096	4.579016	15.98201	59.52129	3.762594	9.188022	16.14255	58.416988	5.297626	12.824329	80.478569	230.066269
BAB75752	asl4053	4.680454	8.743109	0	5.323095	4.357875	8.565157	9.338583	1.522685	1.876214	8.237767	4.09068	8.376909
BAB75753	alr4054	97.881119	40.131145	29.272219	62.151585	87.194916	35.798923	38.054131	50.139465	61.041328	34.910984	44.170429	62.075802
BAB75754	all4055	92.000191	74.74968	75.376389	78.778488	92.796852	80.406883	74.470329	58.70874	125.380821	84.513123	117.269218	92.522446
BAB75755	alr4056	614.852844	276.97168	105.248688	263.033386	669.465698	147.244766	261.011658	237.113998	124.615753	139.07428	195.744553	216.586945
BAB75756	alr4057	143.461884	355.194824	480.307037	1047.163452	129.919052	280.195068	935.124451	1035.836914	109.446594	254.70195	169.938828	393.918488
BAB75757	alr4058	180.085587	185.436035	186.160217	176.110641	176.974808	142.565384	250.981873	278.366272	110.0811	133.470459	91.159508	156.773254
BAB75758	alr4059	211.626831	153.335938	149.457779	264.713074	215.693268	155.519302	382.600098	233.611633	112.171211	144.978836	102.862968	234.319473
BAB75759	alr4060	61.028545	29.791254	37.054462	38.443405	56.383595	21.025272	56.644009	29.890484	30.261383	31.926338	39.445713	59.958538
BAB75760	alr4061	114.408188	72.169891	154.104935	114.979782	119.505272	81.290718	68.3545	91.303154	84.135071	82.950531	100.403137	125.987511
BAB75761	alr4062	83.752403	25.468586	15.228827	25.918634	73.185089	15.205596	28.07415	23.310831	41.708496	17.39677	22.794956	40.605415
BAB75762	all4063	131.000641	106.544205	89.248314	231.372116	127.719391	53.2827	180.738449	171.177643	49.003181	78.492805	97.020279	213.656372
BAB75763	alr4064	101.156685	173.734955	303.388031	344.900208	95.806137	213.569977	235.055649	353.987732	73.526993	237.727142	453.815521	281.012817
BAB75764		155.040771	149.172134	178.210846	633.043152	110.055412	77.156342	336.000763	454.722351	66.739075	108.455612	278.896027	321.149689
BAB75765	alr4066	104.713783	150.461151	235.539215	549.300354	113.374222	124.806061	379.591278	442.455231	127.310776	92.800697	373.778809	354.567017
BAB75766	alr4067	111.185623	91.536247	62.815304	185.322693	118.274261	75.678314	126.543228	150.622849	135.532867	61.914181	86.155006	130.285782
BAB75767	alr4068	118.446281	70.253632	81.580444	131.068665	111.664925	74.726036	91.481277	115.293251	120.982658	72.587639	86.248497	105.745216
BAB75768	alr4069	63.312553	29.250622	21.639406	48.763142	64.083511	26.01972	53.888664	46.862408	39.872593	25.404449	38.571434	48.287598
BAB75769	all4070	231.110428	108.411263	152.384216	189.24086	209.856567	174.77597	171.529968	130.732529	166.80043	237.27124	256.14447	299.060181
BAB75770	all4071	209.225464	65.342293	44.294083	50.789375	178.337219	52.627739	55.797863	49.261242	188.183105	46.393959	83.278801	62.139076
BAB75771	alr4072	31.359207	50.96632	74.589149	50.360287	38.203938	92.947716	48.981888	67.200462	45.385235	91.672058	84.415565	92.113449
BAB75772	all4073	52.673805	31.340033	16.703609	55.621262	50.931671	29.929691	44.62439	70.880455	28.098063	15.675487	19.198706	61.336563
BAB75773	all4074	114.035095	69.96637	90.391907	171.947403	101.809631	104.594864	213.029327	118.564346	49.875977	146.520065	197.332077	142.751633
BAB75774	alr4075	87.93367	156.86203	196.429016	142.080658	95.397949	211.501709	128.921005	134.869492	102.383415	213.473465	226.443848	234.323669
BAB75775	asr4076	91.123955	110.349487	84.77446	227.803528	80.520531	69.792221	182.774704	127.235283	44.551685	86.417534	49.187092	120.250221
BAB75776	alr4077	175.541138	657.436584	798.264465	385.235901	200.78624	1109.725342	555.937439	246.477051	786.462463	1382.83667	998.080444	247.097488
BAB75777	all4078	59.253284	51.899734	30.705429	55.91959	61.074062	44.048615	70.180168	44.143841	36.234402	40.660793	26.897793	56.291775
BAB75778	alr4079	37.037144	33.548595	42.826111	73.48159	35.463802	59.637096	58.08884	84.634857	50.51915	55.829189	57.924923	92.292206
BAB75779	all4080	14.315836	46.241001	46.421024	132.887146	19.248451	33.034718	78.44632	145.253387	12.21666	36.415176	83.988564	188.789612
BAB75780	all4081	23.23152	109.610962	94.798866	145.072876	29.365789	101.261482	97.824997	209.141403	19.446955	108.375237	174.641068	203.867264
BAB75781	alr4082	67.481232	92.367691	100.613541	257.130554	75.287125	60.992092	137.650391	262.550171	33.224892	73.876129	85.008972	293.997803
BAB75782	all4083	52.270107	110.721313	65.74469	159.099335	56.357567	56.301598	82.762917	212.426132	47.983173	52.515362	55.661434	201.83609
BAB75783	all4084	137.066925	414.529266	152.654907	343.909393	127.097336	282.147766	292.569641	280.90097	73.41713	317.429626	83.451439	285.223572
BAB75784	all4085	23.188509	23.042673	24.803888	34.434319	28.672682	11.846292	29.458303	57.099686	14.369191	16.806009	14.348872	64.161766
BAB75785	alr4086	9.592957	10.268752	10.093031	7.815946	9.958505	15.72683	16.677059	11.111159	2.685881	15.978186	2.142294	8.008101
BAB75786	all4087	93.160912	42.216244	30.517138	83.370102	94.228485	32.895699	52.494835	103.681046	79.132401	51.211555	32.943729	100.065659
BAB75787		36.442249	33.482227	36.27573	93.073593	36.31543	33.434376	50.619217	76.79303	18.865469	42.870193	59.584808	100.809448
BAB75788	all4089	38.561142	13.312253	17.145546	17.123489	40.191105	27.042917	17.064983	15.339997	31.394598	28.005018	43.625397	54.358437
BAB75789	all4090	11.120988	15.624627	8.770783	22.736732	15.489063	4.559168	18.831011	21.417255	11.372077	4.586699	13.041606	29.189396
BAB75790	asl4091	5.733899	0	0	3.814433	3.125968	0	4.894657	0.048219	0	0	0	0.514321
BAB75791	all4092	7.101687	7.308975	6.47847	6.653304	3.853993	5.755984	6.746646	9.152274	2.322263	3.825795	2.019172	7.551354
BAB75792	asr4093	14.202324	46.721939	160.56015	108.095741	33.79855	78.455261	58.053848	145.45993	52.288036	73.063263	52.214867	208.787933
BAB75793	alr4094	100.394722	75.528168	88.385452	118.231026	107.895332	51.327698	101.221527	133.153519	57.386875	49.281342	93.803955	116.586708
BAB75794	alr4095	83.047058	40.975311	35.054222	34.246525	78.790718	22.357931	45.856087	36.618065	42.562046	32.396881	62.646889	50.800491
BAB75795	all4096	25.615068	14.433392	13.532454	22.76996	21.137098	6.313162	22.287039	23.405605	11.363358	10.530546	15.693677	35.197144
BAB75796	all4097	9.170467	12.156629	10.622594	17.514109	9.5713	7.689656	16.166039	19.136099	4.570913	6.006876	11.919733	24.915989
BAB75797	asl4098	1.91143	11.993104	92.072182	190.91748	11.816351	22.856012	33.869202	263.316864	15.056261	7.75501	192.208023	769.566223
BAB75798	alr4099	16.928064	28.165455	26.593742	34.858543	17.097582	25.660791	36.446827	35.199867	3.367527	22.261036	33.13723	63.769161
BAB75799	alr4100	211.787415	113.951286	72.595245	129.813339	183.988632	83.410217	124.909477	137.150406	110.677063	75.941376	89.328941	92.801216
BAB75800	all4101	137.750168	228.04335	481.233002	120.896416	142.551926	614.752258	131.58403	108.810623	494.5737	746.192993	1048.665894	263.735382
BAB75801	all4102	57.428371	77.802574	79.118881	70.587585	56.582626	75.076767	72.731361	73.716301	42.754395	105.827194	104.648048	84.101906
BAB75802		78.456093	470.329407	977.372681	159.512543	78.145241	742.656677	137.866257	390.190948	109.988678	999.729553	1085.197876	593.270081
